architecture,benchmark,benchmark_key,avg_cpd,avg_wl,successful_seeds,failed_seeds
Striped_arch,firprog_ACCW16_DW16_N32,firprog_ACCW16_DW16_N32,25.505119999999998,23354.2,5,0
Border_arch,firprog_ACCW16_DW16_N32,firprog_ACCW16_DW16_N32,25.67902,23241.8,5,0
2D_arch,firprog_ACCW16_DW16_N4,firprog_ACCW16_DW16_N4,10.473249999999998,3204.4,5,0
Offset_arch,firprog_ACCW16_DW16_N4,firprog_ACCW16_DW16_N4,10.31724,2600.2,5,0
All_top_arch,firprog_ACCW16_DW16_N4,firprog_ACCW16_DW16_N4,10.17034,2570.0,5,0
Iso-Edge_arch,firprog_ACCW16_DW16_N4,firprog_ACCW16_DW16_N4,10.27652,2763.6,5,0
Mix-Edge_arch,firprog_ACCW16_DW16_N4,firprog_ACCW16_DW16_N4,10.48694,2967.8,5,0
Aligned_arch,firprog_ACCW16_DW16_N4,firprog_ACCW16_DW16_N4,10.205886000000001,2552.8,5,0
Striped_arch,firprog_ACCW16_DW16_N4,firprog_ACCW16_DW16_N4,10.401259999999999,2694.4,5,0
Border_arch,firprog_ACCW16_DW16_N4,firprog_ACCW16_DW16_N4,10.728299999999999,3068.6,5,0
2D_arch,firprog_ACCW16_DW16_N64,firprog_ACCW16_DW16_N64,38.23494,53850.0,5,0
Offset_arch,firprog_ACCW16_DW16_N64,firprog_ACCW16_DW16_N64,37.66324,62968.4,5,0
All_top_arch,firprog_ACCW16_DW16_N64,firprog_ACCW16_DW16_N64,37.76824,62525.8,5,0
Iso-Edge_arch,firprog_ACCW16_DW16_N64,firprog_ACCW16_DW16_N64,37.977199999999996,63460.6,5,0
Mix-Edge_arch,firprog_ACCW16_DW16_N64,firprog_ACCW16_DW16_N64,38.459179999999996,66707.2,5,0
Aligned_arch,firprog_ACCW16_DW16_N64,firprog_ACCW16_DW16_N64,37.131099999999996,62797.0,5,0
Striped_arch,firprog_ACCW16_DW16_N64,firprog_ACCW16_DW16_N64,38.84926,65104.2,5,0
Border_arch,firprog_ACCW16_DW16_N64,firprog_ACCW16_DW16_N64,39.16862,61870.8,5,0
2D_arch,firprog_ACCW16_DW16_N8,firprog_ACCW16_DW16_N8,13.23454,6480.6,5,0
Offset_arch,firprog_ACCW16_DW16_N8,firprog_ACCW16_DW16_N8,13.178180000000001,5820.6,5,0
All_top_arch,firprog_ACCW16_DW16_N8,firprog_ACCW16_DW16_N8,13.022199999999998,5481.0,5,0
Iso-Edge_arch,firprog_ACCW16_DW16_N8,firprog_ACCW16_DW16_N8,13.084579999999999,5876.0,5,0
Mix-Edge_arch,firprog_ACCW16_DW16_N8,firprog_ACCW16_DW16_N8,13.439760000000001,5761.0,5,0
Aligned_arch,firprog_ACCW16_DW16_N8,firprog_ACCW16_DW16_N8,13.08896,5437.0,5,0
Striped_arch,firprog_ACCW16_DW16_N8,firprog_ACCW16_DW16_N8,13.27218,5886.6,5,0
Border_arch,firprog_ACCW16_DW16_N8,firprog_ACCW16_DW16_N8,13.029500000000002,5622.6,5,0
2D_arch,firprog_ACCW32_DW32_N128,firprog_ACCW32_DW32_N128,87.23516000000001,462726.6,5,0
Offset_arch,firprog_ACCW32_DW32_N128,firprog_ACCW32_DW32_N128,82.51376,403882.6,5,0
All_top_arch,firprog_ACCW32_DW32_N128,firprog_ACCW32_DW32_N128,82.27806000000001,377839.8,5,0
Iso-Edge_arch,firprog_ACCW32_DW32_N128,firprog_ACCW32_DW32_N128,77.01508,420881.8,5,0
Mix-Edge_arch,firprog_ACCW32_DW32_N128,firprog_ACCW32_DW32_N128,85.63056,414659.0,5,0
Aligned_arch,firprog_ACCW32_DW32_N128,firprog_ACCW32_DW32_N128,82.45212000000001,403218.2,5,0
Striped_arch,firprog_ACCW32_DW32_N128,firprog_ACCW32_DW32_N128,84.3997,410208.2,5,0
Border_arch,firprog_ACCW32_DW32_N128,firprog_ACCW32_DW32_N128,87.72468,415918.4,5,0
2D_arch,firprog_ACCW32_DW32_N16,firprog_ACCW32_DW32_N16,26.05294,39949.0,5,0
Offset_arch,firprog_ACCW32_DW32_N16,firprog_ACCW32_DW32_N16,25.40206,44621.4,5,0
All_top_arch,firprog_ACCW32_DW32_N16,firprog_ACCW32_DW32_N16,25.627999999999997,43022.2,5,0
Iso-Edge_arch,firprog_ACCW32_DW32_N16,firprog_ACCW32_DW32_N16,25.39106,40244.6,5,0
Mix-Edge_arch,firprog_ACCW32_DW32_N16,firprog_ACCW32_DW32_N16,25.26732,43969.0,5,0
Aligned_arch,firprog_ACCW32_DW32_N16,firprog_ACCW32_DW32_N16,26.070100000000004,44801.8,5,0
Striped_arch,firprog_ACCW32_DW32_N16,firprog_ACCW32_DW32_N16,26.31534,43885.0,5,0
Border_arch,firprog_ACCW32_DW32_N16,firprog_ACCW32_DW32_N16,26.5152,41601.6,5,0
2D_arch,firprog_ACCW32_DW32_N32,firprog_ACCW32_DW32_N32,35.380959999999995,102961.4,5,0
Offset_arch,firprog_ACCW32_DW32_N32,firprog_ACCW32_DW32_N32,33.55908,88126.4,5,0
All_top_arch,firprog_ACCW32_DW32_N32,firprog_ACCW32_DW32_N32,34.715559999999996,83693.6,5,0
Iso-Edge_arch,firprog_ACCW32_DW32_N32,firprog_ACCW32_DW32_N32,34.00832,82064.6,5,0
Mix-Edge_arch,firprog_ACCW32_DW32_N32,firprog_ACCW32_DW32_N32,35.2727,84805.2,5,0
Aligned_arch,firprog_ACCW32_DW32_N32,firprog_ACCW32_DW32_N32,34.13403999999999,89226.0,5,0
Striped_arch,firprog_ACCW32_DW32_N32,firprog_ACCW32_DW32_N32,34.90724,88276.2,5,0
Border_arch,firprog_ACCW32_DW32_N32,firprog_ACCW32_DW32_N32,36.1986,81571.0,5,0
2D_arch,firprog_ACCW32_DW32_N4,firprog_ACCW32_DW32_N4,16.43528,10333.4,5,0
Offset_arch,firprog_ACCW32_DW32_N4,firprog_ACCW32_DW32_N4,15.575399999999998,8803.0,5,0
All_top_arch,firprog_ACCW32_DW32_N4,firprog_ACCW32_DW32_N4,16.10154,9131.6,5,0
Iso-Edge_arch,firprog_ACCW32_DW32_N4,firprog_ACCW32_DW32_N4,15.767079999999998,8939.2,5,0
Mix-Edge_arch,firprog_ACCW32_DW32_N4,firprog_ACCW32_DW32_N4,16.136779999999998,9025.6,5,0
Aligned_arch,firprog_ACCW32_DW32_N4,firprog_ACCW32_DW32_N4,15.903780000000001,9305.6,5,0
Striped_arch,firprog_ACCW32_DW32_N4,firprog_ACCW32_DW32_N4,16.264159999999997,9039.0,5,0
Border_arch,firprog_ACCW32_DW32_N4,firprog_ACCW32_DW32_N4,15.77106,8413.8,5,0
2D_arch,firprog_ACCW32_DW32_N64,firprog_ACCW32_DW32_N64,57.730459999999994,206493.8,5,0
Offset_arch,firprog_ACCW32_DW32_N64,firprog_ACCW32_DW32_N64,54.292680000000004,182289.2,5,0
All_top_arch,firprog_ACCW32_DW32_N64,firprog_ACCW32_DW32_N64,56.11782000000001,165735.4,5,0
Iso-Edge_arch,firprog_ACCW32_DW32_N64,firprog_ACCW32_DW32_N64,53.41292,170163.8,5,0
Mix-Edge_arch,firprog_ACCW32_DW32_N64,firprog_ACCW32_DW32_N64,57.51808,187697.0,5,0
Aligned_arch,firprog_ACCW32_DW32_N64,firprog_ACCW32_DW32_N64,55.061159999999994,178553.8,5,0
Striped_arch,firprog_ACCW32_DW32_N64,firprog_ACCW32_DW32_N64,54.93016,183280.4,5,0
Border_arch,firprog_ACCW32_DW32_N64,firprog_ACCW32_DW32_N64,59.147980000000004,192374.6,5,0
2D_arch,firprog_ACCW32_DW32_N8,firprog_ACCW32_DW32_N8,19.8893,20597.8,5,0
Offset_arch,firprog_ACCW32_DW32_N8,firprog_ACCW32_DW32_N8,20.09046,18482.4,5,0
All_top_arch,firprog_ACCW32_DW32_N8,firprog_ACCW32_DW32_N8,20.036720000000003,17828.2,5,0
Iso-Edge_arch,firprog_ACCW32_DW32_N8,firprog_ACCW32_DW32_N8,19.58578,17658.8,5,0
Mix-Edge_arch,firprog_ACCW32_DW32_N8,firprog_ACCW32_DW32_N8,19.820439999999998,18134.4,5,0
Aligned_arch,firprog_ACCW32_DW32_N8,firprog_ACCW32_DW32_N8,19.95794,18595.0,5,0
Striped_arch,firprog_ACCW32_DW32_N8,firprog_ACCW32_DW32_N8,20.65238,18478.0,5,0
Border_arch,firprog_ACCW32_DW32_N8,firprog_ACCW32_DW32_N8,20.67382,18443.8,5,0
2D_arch,firprog_ACCW64_DW64_N128,firprog_ACCW64_DW64_N128,146.10039999999998,1768635.6,5,0
Offset_arch,firprog_ACCW64_DW64_N128,firprog_ACCW64_DW64_N128,133.09279999999998,1638316.4,5,0
All_top_arch,firprog_ACCW64_DW64_N128,firprog_ACCW64_DW64_N128,135.8784,1539874.0,5,0
Iso-Edge_arch,firprog_ACCW64_DW64_N128,firprog_ACCW64_DW64_N128,119.15299999999999,1747180.8,5,0
Mix-Edge_arch,firprog_ACCW64_DW64_N128,firprog_ACCW64_DW64_N128,143.17040000000003,1748829.4,5,0
Aligned_arch,firprog_ACCW64_DW64_N128,firprog_ACCW64_DW64_N128,129.111,1650330.0,3,2
Striped_arch,firprog_ACCW64_DW64_N128,firprog_ACCW64_DW64_N128,133.83440000000002,1785490.4,5,0
Border_arch,firprog_ACCW64_DW64_N128,firprog_ACCW64_DW64_N128,152.65839999999997,1870568.6,5,0
2D_arch,firprog_ACCW64_DW64_N16,firprog_ACCW64_DW64_N16,43.35762,161034.8,5,0
Offset_arch,firprog_ACCW64_DW64_N16,firprog_ACCW64_DW64_N16,42.10284,144072.2,5,0
All_top_arch,firprog_ACCW64_DW64_N16,firprog_ACCW64_DW64_N16,43.172180000000004,133526.6,5,0
Iso-Edge_arch,firprog_ACCW64_DW64_N16,firprog_ACCW64_DW64_N16,40.787839999999996,131885.0,5,0
Mix-Edge_arch,firprog_ACCW64_DW64_N16,firprog_ACCW64_DW64_N16,42.9408,149220.2,5,0
Aligned_arch,firprog_ACCW64_DW64_N16,firprog_ACCW64_DW64_N16,42.698440000000005,140127.8,5,0
Striped_arch,firprog_ACCW64_DW64_N16,firprog_ACCW64_DW64_N16,42.08888,144528.2,5,0
Border_arch,firprog_ACCW64_DW64_N16,firprog_ACCW64_DW64_N16,45.02424,146975.4,5,0
2D_arch,firprog_ACCW64_DW64_N32,firprog_ACCW64_DW64_N32,61.415200000000006,352414.2,5,0
Offset_arch,firprog_ACCW64_DW64_N32,firprog_ACCW64_DW64_N32,57.74340000000001,320401.4,5,0
All_top_arch,firprog_ACCW64_DW64_N32,firprog_ACCW64_DW64_N32,59.04524,297480.8,5,0
Iso-Edge_arch,firprog_ACCW64_DW64_N32,firprog_ACCW64_DW64_N32,54.13994,295124.4,5,0
Mix-Edge_arch,firprog_ACCW64_DW64_N32,firprog_ACCW64_DW64_N32,59.978739999999995,321619.6,5,0
Aligned_arch,firprog_ACCW64_DW64_N32,firprog_ACCW64_DW64_N32,56.964175000000004,319374.0,4,1
Striped_arch,firprog_ACCW64_DW64_N32,firprog_ACCW64_DW64_N32,58.87828,333029.6,5,0
Border_arch,firprog_ACCW64_DW64_N32,firprog_ACCW64_DW64_N32,64.90254,326260.6,5,0
2D_arch,firprog_ACCW64_DW64_N4,firprog_ACCW64_DW64_N4,26.031740000000003,32717.2,5,0
Offset_arch,firprog_ACCW64_DW64_N4,firprog_ACCW64_DW64_N4,26.283320000000003,30576.0,5,0
All_top_arch,firprog_ACCW64_DW64_N4,firprog_ACCW64_DW64_N4,27.1798,29471.4,5,0
Iso-Edge_arch,firprog_ACCW64_DW64_N4,firprog_ACCW64_DW64_N4,26.323439999999998,29505.8,5,0
Mix-Edge_arch,firprog_ACCW64_DW64_N4,firprog_ACCW64_DW64_N4,26.486380000000004,30704.6,5,0
Aligned_arch,firprog_ACCW64_DW64_N4,firprog_ACCW64_DW64_N4,26.111566666666665,28492.666666666668,3,2
Striped_arch,firprog_ACCW64_DW64_N4,firprog_ACCW64_DW64_N4,26.722199999999997,29837.8,5,0
Border_arch,firprog_ACCW64_DW64_N4,firprog_ACCW64_DW64_N4,26.21012,31201.2,5,0
2D_arch,firprog_ACCW64_DW64_N64,firprog_ACCW64_DW64_N64,89.8125,711733.2,5,0
Offset_arch,firprog_ACCW64_DW64_N64,firprog_ACCW64_DW64_N64,81.29176,641244.2,5,0
All_top_arch,firprog_ACCW64_DW64_N64,firprog_ACCW64_DW64_N64,85.32759999999999,591565.2,5,0
Iso-Edge_arch,firprog_ACCW64_DW64_N64,firprog_ACCW64_DW64_N64,76.70291999999999,671641.4,5,0
Mix-Edge_arch,firprog_ACCW64_DW64_N64,firprog_ACCW64_DW64_N64,83.84266,674301.6,5,0
Aligned_arch,firprog_ACCW64_DW64_N64,firprog_ACCW64_DW64_N64,82.56260000000002,620515.6666666666,3,2
Striped_arch,firprog_ACCW64_DW64_N64,firprog_ACCW64_DW64_N64,82.23058,652045.4,5,0
Border_arch,firprog_ACCW64_DW64_N64,firprog_ACCW64_DW64_N64,94.4362,804455.6,5,0
2D_arch,firprog_ACCW64_DW64_N8,firprog_ACCW64_DW64_N8,33.71232,83811.4,5,0
Offset_arch,firprog_ACCW64_DW64_N8,firprog_ACCW64_DW64_N8,32.93364,71932.6,5,0
All_top_arch,firprog_ACCW64_DW64_N8,firprog_ACCW64_DW64_N8,33.78592,71450.4,5,0
Iso-Edge_arch,firprog_ACCW64_DW64_N8,firprog_ACCW64_DW64_N8,32.67274,70294.4,5,0
Mix-Edge_arch,firprog_ACCW64_DW64_N8,firprog_ACCW64_DW64_N8,32.74704,79568.8,5,0
Aligned_arch,firprog_ACCW64_DW64_N8,firprog_ACCW64_DW64_N8,32.875420000000005,72204.4,5,0
Striped_arch,firprog_ACCW64_DW64_N8,firprog_ACCW64_DW64_N8,33.04786,76312.6,5,0
Border_arch,firprog_ACCW64_DW64_N8,firprog_ACCW64_DW64_N8,32.713319999999996,73144.6,5,0
2D_arch,firprog_ACCW8_DW8_N128,firprog_ACCW8_DW8_N128,55.49116,72251.6,5,0
Offset_arch,firprog_ACCW8_DW8_N128,firprog_ACCW8_DW8_N128,53.416959999999996,58364.0,5,0
All_top_arch,firprog_ACCW8_DW8_N128,firprog_ACCW8_DW8_N128,52.942840000000004,56126.4,5,0
Iso-Edge_arch,firprog_ACCW8_DW8_N128,firprog_ACCW8_DW8_N128,50.86426,56985.2,5,0
Mix-Edge_arch,firprog_ACCW8_DW8_N128,firprog_ACCW8_DW8_N128,53.20482,60557.6,5,0
Aligned_arch,firprog_ACCW8_DW8_N128,firprog_ACCW8_DW8_N128,53.364580000000004,58995.6,5,0
Striped_arch,firprog_ACCW8_DW8_N128,firprog_ACCW8_DW8_N128,52.656420000000004,57920.6,5,0
Border_arch,firprog_ACCW8_DW8_N128,firprog_ACCW8_DW8_N128,56.507180000000005,57223.4,5,0
2D_arch,firprog_ACCW8_DW8_N16,firprog_ACCW8_DW8_N16,13.967920000000001,6611.2,5,0
Offset_arch,firprog_ACCW8_DW8_N16,firprog_ACCW8_DW8_N16,13.702119999999999,5824.8,5,0
All_top_arch,firprog_ACCW8_DW8_N16,firprog_ACCW8_DW8_N16,13.720740000000001,5531.2,5,0
Iso-Edge_arch,firprog_ACCW8_DW8_N16,firprog_ACCW8_DW8_N16,13.62464,5488.0,5,0
Mix-Edge_arch,firprog_ACCW8_DW8_N16,firprog_ACCW8_DW8_N16,14.12784,5723.4,5,0
Aligned_arch,firprog_ACCW8_DW8_N16,firprog_ACCW8_DW8_N16,13.94754,5901.6,5,0
Striped_arch,firprog_ACCW8_DW8_N16,firprog_ACCW8_DW8_N16,14.09678,5751.6,5,0
Border_arch,firprog_ACCW8_DW8_N16,firprog_ACCW8_DW8_N16,14.154739999999999,5818.6,5,0
2D_arch,firprog_ACCW8_DW8_N32,firprog_ACCW8_DW8_N32,18.54932,12806.6,5,0
Offset_arch,firprog_ACCW8_DW8_N32,firprog_ACCW8_DW8_N32,18.607680000000002,12019.2,5,0
All_top_arch,firprog_ACCW8_DW8_N32,firprog_ACCW8_DW8_N32,18.826479999999997,11250.6,5,0
Iso-Edge_arch,firprog_ACCW8_DW8_N32,firprog_ACCW8_DW8_N32,18.49122,10806.2,5,0
Mix-Edge_arch,firprog_ACCW8_DW8_N32,firprog_ACCW8_DW8_N32,19.054000000000002,12525.6,5,0
Aligned_arch,firprog_ACCW8_DW8_N32,firprog_ACCW8_DW8_N32,18.8922,11573.2,5,0
Striped_arch,firprog_ACCW8_DW8_N32,firprog_ACCW8_DW8_N32,18.57912,11171.4,5,0
Border_arch,firprog_ACCW8_DW8_N32,firprog_ACCW8_DW8_N32,19.685000000000002,11676.6,5,0
2D_arch,firprog_ACCW8_DW8_N4,firprog_ACCW8_DW8_N4,7.401332000000001,1393.2,5,0
Offset_arch,firprog_ACCW8_DW8_N4,firprog_ACCW8_DW8_N4,7.601303999999999,1331.2,5,0
All_top_arch,firprog_ACCW8_DW8_N4,firprog_ACCW8_DW8_N4,7.475662,1249.2,5,0
Iso-Edge_arch,firprog_ACCW8_DW8_N4,firprog_ACCW8_DW8_N4,7.438498,1435.6,5,0
Mix-Edge_arch,firprog_ACCW8_DW8_N4,firprog_ACCW8_DW8_N4,8.133302,1612.4,5,0
Aligned_arch,firprog_ACCW8_DW8_N4,firprog_ACCW8_DW8_N4,7.564138,1347.0,5,0
Striped_arch,firprog_ACCW8_DW8_N4,firprog_ACCW8_DW8_N4,7.771354,1403.4,5,0
Border_arch,firprog_ACCW8_DW8_N4,firprog_ACCW8_DW8_N4,8.411221999999999,1897.8,5,0
2D_arch,firprog_ACCW8_DW8_N64,firprog_ACCW8_DW8_N64,30.89744,26994.6,5,0
Offset_arch,firprog_ACCW8_DW8_N64,firprog_ACCW8_DW8_N64,29.731119999999997,30359.8,5,0
All_top_arch,firprog_ACCW8_DW8_N64,firprog_ACCW8_DW8_N64,30.427300000000002,29886.6,5,0
Iso-Edge_arch,firprog_ACCW8_DW8_N64,firprog_ACCW8_DW8_N64,30.483700000000006,28751.2,5,0
Mix-Edge_arch,firprog_ACCW8_DW8_N64,firprog_ACCW8_DW8_N64,30.483380000000004,29530.4,5,0
Aligned_arch,firprog_ACCW8_DW8_N64,firprog_ACCW8_DW8_N64,29.95344,30082.8,5,0
Striped_arch,firprog_ACCW8_DW8_N64,firprog_ACCW8_DW8_N64,30.06078,30847.6,5,0
Border_arch,firprog_ACCW8_DW8_N64,firprog_ACCW8_DW8_N64,30.275299999999998,26905.6,5,0
2D_arch,firprog_ACCW8_DW8_N8,firprog_ACCW8_DW8_N8,9.997578,3007.4,5,0
Offset_arch,firprog_ACCW8_DW8_N8,firprog_ACCW8_DW8_N8,9.718444,2782.0,5,0
All_top_arch,firprog_ACCW8_DW8_N8,firprog_ACCW8_DW8_N8,9.628362,2850.6,5,0
Iso-Edge_arch,firprog_ACCW8_DW8_N8,firprog_ACCW8_DW8_N8,9.618943999999999,2833.6,5,0
Mix-Edge_arch,firprog_ACCW8_DW8_N8,firprog_ACCW8_DW8_N8,9.710761999999999,2802.0,5,0
Aligned_arch,firprog_ACCW8_DW8_N8,firprog_ACCW8_DW8_N8,9.805572,2810.8,5,0
Striped_arch,firprog_ACCW8_DW8_N8,firprog_ACCW8_DW8_N8,9.599192,2881.8,5,0
Border_arch,firprog_ACCW8_DW8_N8,firprog_ACCW8_DW8_N8,9.442546,2446.6,5,0
2D_arch,fixed__medium__2mm,fixed__medium__2mm,15.053540000000002,23215.0,5,0
Offset_arch,fixed__medium__2mm,fixed__medium__2mm,15.16768,21545.4,5,0
All_top_arch,fixed__medium__2mm,fixed__medium__2mm,15.332219999999998,21145.0,5,0
Iso-Edge_arch,fixed__medium__2mm,fixed__medium__2mm,14.96232,21239.2,5,0
Mix-Edge_arch,fixed__medium__2mm,fixed__medium__2mm,15.18734,22062.6,5,0
Aligned_arch,fixed__medium__2mm,fixed__medium__2mm,15.081040000000002,21734.6,5,0
Striped_arch,fixed__medium__2mm,fixed__medium__2mm,15.521960000000002,21288.6,5,0
Border_arch,fixed__medium__2mm,fixed__medium__2mm,15.006,21306.2,5,0
2D_arch,fixed__medium__3mm,fixed__medium__3mm,11.90882,20996.2,5,0
Offset_arch,fixed__medium__3mm,fixed__medium__3mm,11.83866,19672.8,5,0
All_top_arch,fixed__medium__3mm,fixed__medium__3mm,11.70222,19523.6,5,0
Iso-Edge_arch,fixed__medium__3mm,fixed__medium__3mm,11.73664,19577.8,5,0
Mix-Edge_arch,fixed__medium__3mm,fixed__medium__3mm,11.836899999999998,19489.8,5,0
Aligned_arch,fixed__medium__3mm,fixed__medium__3mm,11.853919999999999,19242.6,5,0
Striped_arch,fixed__medium__3mm,fixed__medium__3mm,12.06054,20255.8,5,0
Border_arch,fixed__medium__3mm,fixed__medium__3mm,11.82966,19765.6,5,0
2D_arch,fixed__medium__atax,fixed__medium__atax,11.28552,9758.4,5,0
Offset_arch,fixed__medium__atax,fixed__medium__atax,11.5093,8745.4,5,0
All_top_arch,fixed__medium__atax,fixed__medium__atax,11.26864,8876.6,5,0
Iso-Edge_arch,fixed__medium__atax,fixed__medium__atax,11.12566,8561.2,5,0
Mix-Edge_arch,fixed__medium__atax,fixed__medium__atax,11.4779,8722.2,5,0
Aligned_arch,fixed__medium__atax,fixed__medium__atax,11.50108,8581.4,5,0
Striped_arch,fixed__medium__atax,fixed__medium__atax,11.50074,8797.8,5,0
Border_arch,fixed__medium__atax,fixed__medium__atax,11.062540000000002,8365.8,5,0
2D_arch,fixed__medium__bicg,fixed__medium__bicg,10.93352,12338.6,5,0
Offset_arch,fixed__medium__bicg,fixed__medium__bicg,11.154860000000001,11576.6,5,0
All_top_arch,fixed__medium__bicg,fixed__medium__bicg,10.853759999999998,11455.4,5,0
Iso-Edge_arch,fixed__medium__bicg,fixed__medium__bicg,11.04008,11097.4,5,0
Mix-Edge_arch,fixed__medium__bicg,fixed__medium__bicg,11.35468,11259.4,5,0
Aligned_arch,fixed__medium__bicg,fixed__medium__bicg,11.035799999999998,11448.0,5,0
Striped_arch,fixed__medium__bicg,fixed__medium__bicg,11.17074,11580.4,5,0
Border_arch,fixed__medium__bicg,fixed__medium__bicg,11.130600000000001,10911.8,5,0
2D_arch,fixed__medium__cholesky,fixed__medium__cholesky,11.09976,41698.8,5,0
Offset_arch,fixed__medium__cholesky,fixed__medium__cholesky,11.280060000000002,40808.6,5,0
All_top_arch,fixed__medium__cholesky,fixed__medium__cholesky,11.2662,41130.6,5,0
Iso-Edge_arch,fixed__medium__cholesky,fixed__medium__cholesky,11.22298,40517.4,5,0
Mix-Edge_arch,fixed__medium__cholesky,fixed__medium__cholesky,11.266300000000001,39532.8,5,0
Aligned_arch,fixed__medium__cholesky,fixed__medium__cholesky,11.30702,39930.6,5,0
Striped_arch,fixed__medium__cholesky,fixed__medium__cholesky,11.34794,41625.0,5,0
Border_arch,fixed__medium__cholesky,fixed__medium__cholesky,11.087800000000001,38391.4,5,0
2D_arch,fixed__medium__correlation,fixed__medium__correlation,13.80602,241290.2,5,0
Offset_arch,fixed__medium__correlation,fixed__medium__correlation,13.74102,225442.8,5,0
All_top_arch,fixed__medium__correlation,fixed__medium__correlation,13.694239999999999,218210.8,5,0
Iso-Edge_arch,fixed__medium__correlation,fixed__medium__correlation,13.715,210711.4,5,0
Mix-Edge_arch,fixed__medium__correlation,fixed__medium__correlation,13.75752,211343.8,5,0
Aligned_arch,fixed__medium__correlation,fixed__medium__correlation,13.467740000000001,225861.2,5,0
Striped_arch,fixed__medium__correlation,fixed__medium__correlation,14.25346,228896.2,5,0
Border_arch,fixed__medium__correlation,fixed__medium__correlation,13.32404,215383.4,5,0
2D_arch,fixed__medium__covariance,fixed__medium__covariance,12.1292,70137.2,5,0
Offset_arch,fixed__medium__covariance,fixed__medium__covariance,12.29568,66725.6,5,0
All_top_arch,fixed__medium__covariance,fixed__medium__covariance,12.49118,66264.6,5,0
Iso-Edge_arch,fixed__medium__covariance,fixed__medium__covariance,12.158820000000002,61592.0,5,0
Mix-Edge_arch,fixed__medium__covariance,fixed__medium__covariance,12.44434,62182.6,5,0
Aligned_arch,fixed__medium__covariance,fixed__medium__covariance,12.357299999999999,65251.8,5,0
Striped_arch,fixed__medium__covariance,fixed__medium__covariance,12.28144,65119.8,5,0
Border_arch,fixed__medium__covariance,fixed__medium__covariance,12.10532,62693.6,5,0
2D_arch,fixed__medium__doitgen,fixed__medium__doitgen,20.4675,98783.8,5,0
Offset_arch,fixed__medium__doitgen,fixed__medium__doitgen,19.861359999999998,92791.2,5,0
All_top_arch,fixed__medium__doitgen,fixed__medium__doitgen,19.48342,90562.2,5,0
Iso-Edge_arch,fixed__medium__doitgen,fixed__medium__doitgen,19.798180000000002,86720.6,5,0
Mix-Edge_arch,fixed__medium__doitgen,fixed__medium__doitgen,19.52668,86911.0,5,0
Aligned_arch,fixed__medium__doitgen,fixed__medium__doitgen,19.969459999999998,91664.2,5,0
Striped_arch,fixed__medium__doitgen,fixed__medium__doitgen,20.09262,93825.0,5,0
Border_arch,fixed__medium__doitgen,fixed__medium__doitgen,20.14148,88131.8,5,0
2D_arch,fixed__medium__durbin,fixed__medium__durbin,15.405800000000003,200121.4,5,0
Offset_arch,fixed__medium__durbin,fixed__medium__durbin,15.539359999999999,181141.4,5,0
All_top_arch,fixed__medium__durbin,fixed__medium__durbin,15.649180000000001,180048.4,5,0
Iso-Edge_arch,fixed__medium__durbin,fixed__medium__durbin,15.305020000000003,169390.4,5,0
Mix-Edge_arch,fixed__medium__durbin,fixed__medium__durbin,15.506320000000002,171749.2,5,0
Aligned_arch,fixed__medium__durbin,fixed__medium__durbin,14.971540000000001,179952.2,5,0
Striped_arch,fixed__medium__durbin,fixed__medium__durbin,15.20874,178805.6,5,0
Border_arch,fixed__medium__durbin,fixed__medium__durbin,15.61008,168572.4,5,0
2D_arch,fixed__medium__fdtd_2d,fixed__medium__fdtd_2d,10.373500000000002,17071.8,5,0
Offset_arch,fixed__medium__fdtd_2d,fixed__medium__fdtd_2d,10.473540000000002,15226.2,5,0
All_top_arch,fixed__medium__fdtd_2d,fixed__medium__fdtd_2d,10.52844,15214.2,5,0
Iso-Edge_arch,fixed__medium__fdtd_2d,fixed__medium__fdtd_2d,10.40728,15406.0,5,0
Mix-Edge_arch,fixed__medium__fdtd_2d,fixed__medium__fdtd_2d,10.402239999999999,15396.2,5,0
Aligned_arch,fixed__medium__fdtd_2d,fixed__medium__fdtd_2d,10.334539999999999,14893.4,5,0
Striped_arch,fixed__medium__fdtd_2d,fixed__medium__fdtd_2d,10.40082,15064.0,5,0
Border_arch,fixed__medium__fdtd_2d,fixed__medium__fdtd_2d,10.344259999999998,14937.6,5,0
2D_arch,fixed__medium__floyd_warshall,fixed__medium__floyd_warshall,8.150574000000002,6973.8,5,0
Offset_arch,fixed__medium__floyd_warshall,fixed__medium__floyd_warshall,8.033092000000002,6539.6,5,0
All_top_arch,fixed__medium__floyd_warshall,fixed__medium__floyd_warshall,8.262759999999998,6503.6,5,0
Iso-Edge_arch,fixed__medium__floyd_warshall,fixed__medium__floyd_warshall,8.275078,6670.8,5,0
Mix-Edge_arch,fixed__medium__floyd_warshall,fixed__medium__floyd_warshall,8.031952,6781.4,5,0
Aligned_arch,fixed__medium__floyd_warshall,fixed__medium__floyd_warshall,7.971349999999998,6456.6,5,0
Striped_arch,fixed__medium__floyd_warshall,fixed__medium__floyd_warshall,8.24402,6696.4,5,0
Border_arch,fixed__medium__floyd_warshall,fixed__medium__floyd_warshall,8.282638,6698.6,5,0
2D_arch,fixed__medium__gemm,fixed__medium__gemm,15.25452,20253.6,5,0
Offset_arch,fixed__medium__gemm,fixed__medium__gemm,15.123660000000001,18976.8,5,0
