benchmark_name,arch,seed_num,runtime(s),memory_usage(mb)
PIC16F84_T300,Iso-Edge_arch,2,7.26,134.6
PIC16F84_T300,Iso-Edge_arch,3,7.41,134.6
PIC16F84_T300,Iso-Edge_arch,4,7.09,134.6
PIC16F84_T300,Iso-Edge_arch,5,7.06,134.6
PIC16F84_T300,Mix-Edge_arch,1,7.38,136.6
PIC16F84_T300,Mix-Edge_arch,2,7.13,136.6
PIC16F84_T300,Mix-Edge_arch,3,7.42,136.6
PIC16F84_T300,Mix-Edge_arch,4,7.44,136.6
PIC16F84_T300,Mix-Edge_arch,5,7.59,136.6
PIC16F84_T300,Aligned_arch,1,7.22,136.6
PIC16F84_T300,Aligned_arch,2,8.59,136.6
PIC16F84_T300,Aligned_arch,3,14.76,136.6
PIC16F84_T300,Aligned_arch,4,10.12,136.6
PIC16F84_T300,Aligned_arch,5,29.30,136.6
PIC16F84_T300,Striped_arch,1,41.34,136.6
PIC16F84_T300,Striped_arch,2,7.61,136.6
PIC16F84_T300,Striped_arch,3,7.37,136.6
PIC16F84_T300,Striped_arch,4,7.28,136.6
PIC16F84_T300,Striped_arch,5,7.40,136.6
PIC16F84_T300,Border_arch,1,7.21,135.4
PIC16F84_T300,Border_arch,2,7.42,135.4
PIC16F84_T300,Border_arch,3,7.15,135.4
PIC16F84_T300,Border_arch,4,7.32,135.4
PIC16F84_T300,Border_arch,5,7.30,135.4
PIC16F84_T400,2D_arch,1,7.34,160.5
PIC16F84_T400,2D_arch,2,7.00,160.5
PIC16F84_T400,2D_arch,3,7.24,160.5
PIC16F84_T400,2D_arch,4,7.29,160.5
PIC16F84_T400,2D_arch,5,7.35,160.5
PIC16F84_T400,Offset_arch,1,6.94,134.6
PIC16F84_T400,Offset_arch,2,6.90,134.6
PIC16F84_T400,Offset_arch,3,7.16,134.6
PIC16F84_T400,Offset_arch,4,6.96,134.6
PIC16F84_T400,Offset_arch,5,6.83,134.6
PIC16F84_T400,All_top_arch,1,7.14,134.6
PIC16F84_T400,All_top_arch,2,7.34,134.6
PIC16F84_T400,All_top_arch,3,7.15,134.6
PIC16F84_T400,All_top_arch,4,6.97,134.6
PIC16F84_T400,All_top_arch,5,7.13,134.6
PIC16F84_T400,Iso-Edge_arch,1,7.28,134.6
PIC16F84_T400,Iso-Edge_arch,2,7.52,134.6
PIC16F84_T400,Iso-Edge_arch,3,7.37,134.6
PIC16F84_T400,Iso-Edge_arch,4,6.85,134.6
PIC16F84_T400,Iso-Edge_arch,5,6.90,134.6
PIC16F84_T400,Mix-Edge_arch,1,7.11,134.6
PIC16F84_T400,Mix-Edge_arch,2,7.32,134.6
PIC16F84_T400,Mix-Edge_arch,3,8.54,134.6
PIC16F84_T400,Mix-Edge_arch,4,7.18,134.6
PIC16F84_T400,Mix-Edge_arch,5,7.38,134.6
PIC16F84_T400,Aligned_arch,1,7.18,134.6
PIC16F84_T400,Aligned_arch,2,13.45,134.6
PIC16F84_T400,Aligned_arch,3,13.75,134.6
PIC16F84_T400,Aligned_arch,4,7.82,134.6
PIC16F84_T400,Aligned_arch,5,23.68,134.6
PIC16F84_T400,Striped_arch,1,39.31,136.6
PIC16F84_T400,Striped_arch,2,7.80,136.6
PIC16F84_T400,Striped_arch,3,7.23,136.6
PIC16F84_T400,Striped_arch,4,6.88,136.6
PIC16F84_T400,Striped_arch,5,7.39,136.6
PIC16F84_T400,Border_arch,1,7.22,135.3
PIC16F84_T400,Border_arch,2,7.44,135.3
PIC16F84_T400,Border_arch,3,7.17,135.3
PIC16F84_T400,Border_arch,4,7.26,135.3
PIC16F84_T400,Border_arch,5,7.26,135.3
RC5,2D_arch,1,9.24,175.3
RC5,2D_arch,2,9.03,175.3
RC5,2D_arch,3,9.16,175.3
RC5,2D_arch,4,9.22,175.3
RC5,2D_arch,5,9.18,175.3
RC5,Offset_arch,1,9.07,153.6
RC5,Offset_arch,2,9.00,153.6
RC5,Offset_arch,3,9.36,153.6
RC5,Offset_arch,4,9.93,153.6
RC5,Offset_arch,5,9.00,153.6
RC5,All_top_arch,1,8.93,153.6
RC5,All_top_arch,2,9.15,153.6
RC5,All_top_arch,3,9.01,153.6
RC5,All_top_arch,4,9.19,153.6
RC5,All_top_arch,5,9.17,153.6
RC5,Iso-Edge_arch,1,9.35,153.5
RC5,Iso-Edge_arch,2,9.24,153.5
RC5,Iso-Edge_arch,3,9.56,153.5
RC5,Iso-Edge_arch,4,9.44,153.5
RC5,Iso-Edge_arch,5,9.03,153.5
RC5,Mix-Edge_arch,1,9.63,153.5
RC5,Mix-Edge_arch,2,9.34,153.5
RC5,Mix-Edge_arch,3,10.44,153.5
RC5,Mix-Edge_arch,4,9.79,153.5
RC5,Mix-Edge_arch,5,9.51,153.5
RC5,Aligned_arch,1,10.34,153.6
RC5,Aligned_arch,2,10.42,153.6
RC5,Aligned_arch,3,14.67,153.6
RC5,Aligned_arch,4,11.38,153.6
RC5,Aligned_arch,5,10.26,153.6
RC5,Striped_arch,1,41.35,154.0
RC5,Striped_arch,2,10.05,154.0
RC5,Striped_arch,3,9.38,154.0
RC5,Striped_arch,4,9.37,154.0
RC5,Striped_arch,5,9.38,154.0
RC5,Border_arch,1,9.36,154.1
RC5,Border_arch,2,9.31,154.1
RC5,Border_arch,3,9.25,154.1
RC5,Border_arch,4,9.35,154.1
RC5,Border_arch,5,9.34,154.1
RC6,2D_arch,1,45.17,683.6
RC6,2D_arch,2,47.08,683.6
RC6,2D_arch,3,45.20,683.6
RC6,2D_arch,4,44.78,683.6
RC6,2D_arch,5,45.15,683.6
RC6,Offset_arch,1,45.49,580.8
RC6,Offset_arch,2,44.96,580.8
RC6,Offset_arch,3,46.19,580.8
RC6,Offset_arch,4,45.94,580.8
RC6,Offset_arch,5,44.73,580.8
RC6,All_top_arch,1,43.98,580.7
RC6,All_top_arch,2,44.56,580.7
RC6,All_top_arch,3,44.79,580.7
RC6,All_top_arch,4,45.89,580.7
RC6,All_top_arch,5,46.12,580.7
RC6,Iso-Edge_arch,1,46.53,580.4
RC6,Iso-Edge_arch,2,45.85,580.4
RC6,Iso-Edge_arch,3,45.59,580.4
RC6,Iso-Edge_arch,4,44.21,580.4
RC6,Iso-Edge_arch,5,46.52,580.4
RC6,Mix-Edge_arch,1,45.53,580.7
RC6,Mix-Edge_arch,2,47.06,580.7
RC6,Mix-Edge_arch,3,48.17,580.7
RC6,Mix-Edge_arch,4,48.25,580.7
RC6,Mix-Edge_arch,5,46.62,580.7
RC6,Aligned_arch,1,56.92,580.8
RC6,Aligned_arch,2,51.89,580.8
RC6,Aligned_arch,3,73.37,580.8
RC6,Aligned_arch,4,63.26,580.8
RC6,Aligned_arch,5,60.84,580.8
RC6,Striped_arch,1,94.80,580.8
RC6,Striped_arch,2,47.37,580.8
RC6,Striped_arch,3,46.58,580.8
RC6,Striped_arch,4,46.90,580.8
RC6,Striped_arch,5,49.13,580.8
RC6,Border_arch,1,46.65,581.6
RC6,Border_arch,2,48.22,581.6
RC6,Border_arch,3,47.53,581.6
RC6,Border_arch,4,46.94,581.6
RC6,Border_arch,5,48.75,581.6
RS232_T200,2D_arch,1,6.10,154.7
RS232_T200,2D_arch,2,5.90,154.7
RS232_T200,2D_arch,3,5.96,154.7
RS232_T200,2D_arch,4,6.22,154.7
RS232_T200,2D_arch,5,6.05,154.7
RS232_T200,Offset_arch,1,6.26,130.8
RS232_T200,Offset_arch,2,5.93,130.8
RS232_T200,Offset_arch,3,6.03,130.8
RS232_T200,Offset_arch,4,6.07,130.8
RS232_T200,Offset_arch,5,6.07,130.8
RS232_T200,All_top_arch,1,6.19,130.8
RS232_T200,All_top_arch,2,6.16,130.8
RS232_T200,All_top_arch,3,5.78,130.8
RS232_T200,All_top_arch,4,5.99,130.8
RS232_T200,All_top_arch,5,6.10,130.8
RS232_T200,Iso-Edge_arch,1,6.13,130.8
RS232_T200,Iso-Edge_arch,2,5.95,130.8
RS232_T200,Iso-Edge_arch,3,6.16,130.8
RS232_T200,Iso-Edge_arch,4,6.01,130.8
RS232_T200,Iso-Edge_arch,5,6.10,130.8
RS232_T200,Mix-Edge_arch,1,5.99,130.8
RS232_T200,Mix-Edge_arch,2,6.02,130.8
RS232_T200,Mix-Edge_arch,3,6.17,130.8
RS232_T200,Mix-Edge_arch,4,6.07,130.8
RS232_T200,Mix-Edge_arch,5,6.15,130.8
RS232_T200,Aligned_arch,1,5.99,130.8
RS232_T200,Aligned_arch,2,8.70,130.8
RS232_T200,Aligned_arch,3,7.39,130.8
RS232_T200,Aligned_arch,4,35.98,130.8
RS232_T200,Aligned_arch,5,6.43,130.8
RS232_T200,Striped_arch,1,39.24,130.8
RS232_T200,Striped_arch,2,6.54,130.8
RS232_T200,Striped_arch,3,5.98,130.8
RS232_T200,Striped_arch,4,6.16,130.8
RS232_T200,Striped_arch,5,6.02,130.8
RS232_T200,Border_arch,1,6.09,131.5
RS232_T200,Border_arch,2,6.15,131.5
RS232_T200,Border_arch,3,6.22,131.5
RS232_T200,Border_arch,4,6.22,131.5
RS232_T200,Border_arch,5,6.19,131.5
RS232_T300,2D_arch,1,6.18,154.7
RS232_T300,2D_arch,2,6.03,154.7
RS232_T300,2D_arch,3,5.95,154.7
RS232_T300,2D_arch,4,6.09,154.7
RS232_T300,2D_arch,5,6.06,154.7
RS232_T300,Offset_arch,1,6.10,130.8
RS232_T300,Offset_arch,2,6.05,130.8
RS232_T300,Offset_arch,3,5.95,130.8
RS232_T300,Offset_arch,4,5.90,130.8
RS232_T300,Offset_arch,5,6.14,130.8
RS232_T300,All_top_arch,1,6.28,130.8
RS232_T300,All_top_arch,2,6.10,130.8
RS232_T300,All_top_arch,3,6.27,130.8
RS232_T300,All_top_arch,4,5.95,130.8
RS232_T300,All_top_arch,5,6.05,130.8
RS232_T300,Iso-Edge_arch,1,6.11,130.8
RS232_T300,Iso-Edge_arch,2,5.94,130.8
RS232_T300,Iso-Edge_arch,3,6.19,130.8
RS232_T300,Iso-Edge_arch,4,5.97,130.8
RS232_T300,Iso-Edge_arch,5,6.13,130.8
RS232_T300,Mix-Edge_arch,1,6.28,130.8
RS232_T300,Mix-Edge_arch,2,5.98,130.8
RS232_T300,Mix-Edge_arch,3,7.02,130.8
RS232_T300,Mix-Edge_arch,4,6.16,130.8
RS232_T300,Mix-Edge_arch,5,6.33,130.8
RS232_T300,Aligned_arch,1,6.96,130.8
RS232_T300,Aligned_arch,2,10.20,130.8
RS232_T300,Aligned_arch,3,8.08,130.8
RS232_T300,Aligned_arch,4,32.70,130.8
RS232_T300,Aligned_arch,5,21.12,130.8
RS232_T300,Striped_arch,1,37.49,130.8
RS232_T300,Striped_arch,2,6.47,130.8
RS232_T300,Striped_arch,3,5.98,130.8
RS232_T300,Striped_arch,4,6.13,130.8
RS232_T300,Striped_arch,5,6.12,130.8
RS232_T300,Border_arch,1,6.06,131.5
RS232_T300,Border_arch,2,6.25,131.5
RS232_T300,Border_arch,3,6.20,131.5
RS232_T300,Border_arch,4,6.13,131.5
RS232_T300,Border_arch,5,6.19,131.5
RS232_T400,2D_arch,1,6.12,154.7
RS232_T400,2D_arch,2,6.18,154.7
RS232_T400,2D_arch,3,5.90,154.7
RS232_T400,2D_arch,4,6.04,154.7
RS232_T400,2D_arch,5,6.08,154.7
RS232_T400,Offset_arch,1,6.27,130.8
RS232_T400,Offset_arch,2,6.15,130.8
RS232_T400,Offset_arch,3,6.09,130.8
RS232_T400,Offset_arch,4,5.96,130.8
RS232_T400,Offset_arch,5,5.82,130.8
RS232_T400,All_top_arch,1,6.19,130.8
RS232_T400,All_top_arch,2,6.09,130.8
RS232_T400,All_top_arch,3,6.35,130.8
RS232_T400,All_top_arch,4,5.94,130.8
RS232_T400,All_top_arch,5,6.04,130.8
RS232_T400,Iso-Edge_arch,1,6.13,130.8
RS232_T400,Iso-Edge_arch,2,6.16,130.8
RS232_T400,Iso-Edge_arch,3,5.92,130.8
RS232_T400,Iso-Edge_arch,4,6.04,130.8
RS232_T400,Iso-Edge_arch,5,5.97,130.8
RS232_T400,Mix-Edge_arch,1,6.70,130.8
RS232_T400,Mix-Edge_arch,2,5.81,130.8
RS232_T400,Mix-Edge_arch,3,5.86,130.8
RS232_T400,Mix-Edge_arch,4,6.15,130.8
RS232_T400,Mix-Edge_arch,5,6.31,130.8
RS232_T400,Aligned_arch,1,7.01,130.8
RS232_T400,Aligned_arch,2,11.70,130.8
RS232_T400,Aligned_arch,3,8.56,130.8
RS232_T400,Aligned_arch,4,21.90,130.8
RS232_T400,Aligned_arch,5,25.98,130.8
RS232_T400,Striped_arch,1,37.53,130.8
RS232_T400,Striped_arch,2,6.49,130.8
RS232_T400,Striped_arch,3,6.12,130.8
RS232_T400,Striped_arch,4,6.11,130.8
RS232_T400,Striped_arch,5,6.27,130.8
RS232_T400,Border_arch,1,6.07,131.5
RS232_T400,Border_arch,2,6.19,131.5
RS232_T400,Border_arch,3,6.17,131.5
RS232_T400,Border_arch,4,6.18,131.5
RS232_T400,Border_arch,5,6.33,131.5
RS232_T500,2D_arch,1,6.25,156.7
RS232_T500,2D_arch,2,6.29,156.7
RS232_T500,2D_arch,3,5.88,156.7
RS232_T500,2D_arch,4,6.11,156.7
RS232_T500,2D_arch,5,5.86,156.7
RS232_T500,Offset_arch,1,6.12,130.8
RS232_T500,Offset_arch,2,6.25,130.8
RS232_T500,Offset_arch,3,5.98,130.8
RS232_T500,Offset_arch,4,5.91,130.8
RS232_T500,Offset_arch,5,6.01,130.8
RS232_T500,All_top_arch,1,6.20,130.8
RS232_T500,All_top_arch,2,5.96,130.8
RS232_T500,All_top_arch,3,6.43,130.8
RS232_T500,All_top_arch,4,6.07,130.8
RS232_T500,All_top_arch,5,6.08,130.8
RS232_T500,Iso-Edge_arch,1,6.16,130.8
RS232_T500,Iso-Edge_arch,2,6.26,130.8
RS232_T500,Iso-Edge_arch,3,5.97,130.8
RS232_T500,Iso-Edge_arch,4,6.04,130.8
RS232_T500,Iso-Edge_arch,5,5.99,130.8
RS232_T500,Mix-Edge_arch,1,6.23,130.8
RS232_T500,Mix-Edge_arch,2,6.26,130.8
RS232_T500,Mix-Edge_arch,3,5.94,130.8
RS232_T500,Mix-Edge_arch,4,6.06,130.8
RS232_T500,Mix-Edge_arch,5,6.53,130.8
RS232_T500,Aligned_arch,1,5.99,130.8
RS232_T500,Aligned_arch,2,14.63,130.8
RS232_T500,Aligned_arch,3,10.00,130.8
RS232_T500,Aligned_arch,4,20.00,130.8
RS232_T500,Aligned_arch,5,25.15,130.8
RS232_T500,Striped_arch,1,39.16,130.8
RS232_T500,Striped_arch,2,6.28,130.8
RS232_T500,Striped_arch,3,6.20,130.8
RS232_T500,Striped_arch,4,6.17,130.8
RS232_T500,Striped_arch,5,6.32,130.8
RS232_T500,Border_arch,1,6.18,131.5
RS232_T500,Border_arch,2,6.24,131.5
RS232_T500,Border_arch,3,6.46,131.5
RS232_T500,Border_arch,4,6.22,131.5
RS232_T500,Border_arch,5,6.25,131.5
S1196,2D_arch,1,6.26,156.7
S1196,2D_arch,2,6.29,156.7
S1196,2D_arch,3,6.21,156.7
S1196,2D_arch,4,6.20,156.7
S1196,2D_arch,5,5.94,156.7
S1196,Offset_arch,1,6.31,130.8
S1196,Offset_arch,2,6.17,130.8
S1196,Offset_arch,3,5.98,130.8
S1196,Offset_arch,4,6.05,130.8
S1196,Offset_arch,5,5.89,130.8
S1196,All_top_arch,1,6.22,130.8
S1196,All_top_arch,2,6.28,130.8
S1196,All_top_arch,3,5.93,130.8
S1196,All_top_arch,4,6.09,130.8
S1196,All_top_arch,5,6.12,130.8
S1196,Iso-Edge_arch,1,6.21,130.8
S1196,Iso-Edge_arch,2,6.08,130.8
S1196,Iso-Edge_arch,3,6.22,130.8
S1196,Iso-Edge_arch,4,6.35,130.8
S1196,Iso-Edge_arch,5,6.11,130.8
S1196,Mix-Edge_arch,1,6.67,130.8
S1196,Mix-Edge_arch,2,6.26,130.8
S1196,Mix-Edge_arch,3,6.29,130.8
S1196,Mix-Edge_arch,4,6.22,130.8
S1196,Mix-Edge_arch,5,6.46,130.8
S1196,Aligned_arch,1,44.02,130.8
S1196,Aligned_arch,2,10.64,130.8
S1196,Aligned_arch,3,8.23,130.8
S1196,Aligned_arch,4,7.31,130.8
S1196,Aligned_arch,5,138.21,130.8
S1196,Striped_arch,1,6.42,130.8
S1196,Striped_arch,2,6.31,130.8
S1196,Striped_arch,3,6.33,130.8
S1196,Striped_arch,4,6.23,130.8
S1196,Striped_arch,5,6.08,130.8
S1196,Border_arch,1,6.36,131.5
S1196,Border_arch,2,6.45,131.5
S1196,Border_arch,3,6.11,131.5
S1196,Border_arch,4,6.25,131.5
S1196,Border_arch,5,6.19,131.5
S1238,2D_arch,1,6.27,156.7
S1238,2D_arch,2,6.30,156.7
S1238,2D_arch,3,6.20,156.7
S1238,2D_arch,4,6.01,156.7
S1238,2D_arch,5,6.10,156.7
S1238,Offset_arch,1,6.29,130.8
S1238,Offset_arch,2,6.13,130.8
S1238,Offset_arch,3,6.11,130.8
S1238,Offset_arch,4,6.11,130.8
S1238,Offset_arch,5,6.42,130.8
S1238,All_top_arch,1,6.28,130.8
S1238,All_top_arch,2,6.24,130.8
S1238,All_top_arch,3,6.23,130.8
S1238,All_top_arch,4,6.14,130.8
S1238,All_top_arch,5,6.32,130.8
S1238,Iso-Edge_arch,1,6.20,130.8
S1238,Iso-Edge_arch,2,6.10,130.8
S1238,Iso-Edge_arch,3,6.14,130.8
S1238,Iso-Edge_arch,4,6.37,130.8
S1238,Iso-Edge_arch,5,6.75,130.8
S1238,Mix-Edge_arch,1,6.38,130.8
S1238,Mix-Edge_arch,2,6.29,130.8
S1238,Mix-Edge_arch,3,6.58,130.8
S1238,Mix-Edge_arch,4,6.15,130.8
S1238,Mix-Edge_arch,5,6.44,130.8
S1238,Aligned_arch,1,46.22,130.8
S1238,Aligned_arch,2,10.90,130.8
S1238,Aligned_arch,3,7.68,130.8
S1238,Aligned_arch,4,7.28,130.8
S1238,Aligned_arch,5,11.91,130.8
S1238,Striped_arch,1,6.17,130.8
S1238,Striped_arch,2,6.33,130.8
S1238,Striped_arch,3,6.33,130.8
S1238,Striped_arch,4,6.24,130.8
S1238,Striped_arch,5,6.08,130.8
S1238,Border_arch,1,6.37,131.5
S1238,Border_arch,2,6.40,131.5
S1238,Border_arch,3,6.14,131.5
S1238,Border_arch,4,6.24,131.5
S1238,Border_arch,5,6.28,131.5
S13207,2D_arch,1,6.85,160.6
S13207,2D_arch,2,7.19,160.6
S13207,2D_arch,3,7.13,160.6
S13207,2D_arch,4,7.19,160.6
S13207,2D_arch,5,6.98,160.6
S13207,Offset_arch,1,7.23,134.7
S13207,Offset_arch,2,6.87,134.7
S13207,Offset_arch,3,6.92,134.7
S13207,Offset_arch,4,6.98,134.7
S13207,Offset_arch,5,7.03,134.7
S13207,All_top_arch,1,7.23,134.7
S13207,All_top_arch,2,7.03,134.7
S13207,All_top_arch,3,7.15,134.7
S13207,All_top_arch,4,6.98,134.7
S13207,All_top_arch,5,7.36,134.7
S13207,Iso-Edge_arch,1,7.22,134.7
S13207,Iso-Edge_arch,2,7.56,134.7
S13207,Iso-Edge_arch,3,7.16,134.7
S13207,Iso-Edge_arch,4,7.03,134.7
S13207,Iso-Edge_arch,5,7.31,134.7
S13207,Mix-Edge_arch,1,7.34,134.7
S13207,Mix-Edge_arch,2,7.01,134.7
S13207,Mix-Edge_arch,3,7.57,134.7
S13207,Mix-Edge_arch,4,6.96,134.7
S13207,Mix-Edge_arch,5,7.26,134.7
S13207,Aligned_arch,1,87.28,134.7
S13207,Aligned_arch,2,7.95,134.7
S13207,Aligned_arch,3,8.75,134.7
S13207,Aligned_arch,4,7.15,134.7
S13207,Aligned_arch,5,8.00,134.7
S13207,Striped_arch,1,7.20,134.7
S13207,Striped_arch,2,7.29,134.7
S13207,Striped_arch,3,7.25,134.7
S13207,Striped_arch,4,7.27,134.7
S13207,Striped_arch,5,7.18,134.7
S13207,Border_arch,1,7.26,135.3
S13207,Border_arch,2,7.46,135.3
S13207,Border_arch,3,7.05,135.3
S13207,Border_arch,4,7.14,135.3
S13207,Border_arch,5,7.24,135.3
S1423,2D_arch,1,5.92,156.7
S1423,2D_arch,2,6.25,156.7
S1423,2D_arch,3,6.21,156.7
S1423,2D_arch,4,6.17,156.7
S1423,2D_arch,5,6.32,156.7
S1423,Offset_arch,1,6.38,130.8
S1423,Offset_arch,2,6.24,130.8
S1423,Offset_arch,3,6.01,130.8
S1423,Offset_arch,4,6.21,130.8
S1423,Offset_arch,5,6.21,130.8
S1423,All_top_arch,1,6.41,130.8
S1423,All_top_arch,2,6.09,130.8
S1423,All_top_arch,3,6.28,130.8
S1423,All_top_arch,4,5.91,130.8
S1423,All_top_arch,5,6.29,130.8
S1423,Iso-Edge_arch,1,6.20,130.8
S1423,Iso-Edge_arch,2,5.89,130.8
S1423,Iso-Edge_arch,3,6.27,130.8
S1423,Iso-Edge_arch,4,6.31,130.8
S1423,Iso-Edge_arch,5,5.93,130.8
S1423,Mix-Edge_arch,1,6.27,130.8
S1423,Mix-Edge_arch,2,6.11,130.8
S1423,Mix-Edge_arch,3,6.59,130.8
S1423,Mix-Edge_arch,4,6.12,130.8
S1423,Mix-Edge_arch,5,6.39,130.8
S1423,Aligned_arch,1,47.88,130.8
S1423,Aligned_arch,2,6.33,130.8
S1423,Aligned_arch,3,7.01,130.8
S1423,Aligned_arch,4,10.28,130.8
S1423,Aligned_arch,5,7.27,130.8
S1423,Striped_arch,1,6.45,130.8
S1423,Striped_arch,2,6.03,130.8
S1423,Striped_arch,3,6.28,130.8
S1423,Striped_arch,4,6.34,130.8
S1423,Striped_arch,5,6.22,130.8
S1423,Border_arch,1,6.23,131.5
S1423,Border_arch,2,6.59,131.5
S1423,Border_arch,3,6.17,131.5
S1423,Border_arch,4,6.15,131.5
S1423,Border_arch,5,6.28,131.5
S1488,2D_arch,1,6.23,156.7
S1488,2D_arch,2,6.11,156.7
S1488,2D_arch,3,6.28,156.7
S1488,2D_arch,4,6.05,156.7
S1488,2D_arch,5,6.48,156.7
S1488,Offset_arch,1,6.42,130.8
S1488,Offset_arch,2,6.24,130.8
S1488,Offset_arch,3,6.18,130.8
S1488,Offset_arch,4,6.12,130.8
S1488,Offset_arch,5,6.19,130.8
S1488,All_top_arch,1,6.31,130.8
S1488,All_top_arch,2,5.78,130.8
S1488,All_top_arch,3,6.30,130.8
S1488,All_top_arch,4,6.11,130.8
S1488,All_top_arch,5,6.51,130.8
S1488,Iso-Edge_arch,1,6.19,130.8
S1488,Iso-Edge_arch,2,6.25,130.8
S1488,Iso-Edge_arch,3,6.21,130.8
S1488,Iso-Edge_arch,4,6.28,130.8
S1488,Iso-Edge_arch,5,6.20,130.8
S1488,Mix-Edge_arch,1,6.24,130.8
S1488,Mix-Edge_arch,2,6.11,130.8
S1488,Mix-Edge_arch,3,6.56,130.8
S1488,Mix-Edge_arch,4,6.09,130.8
S1488,Mix-Edge_arch,5,6.33,130.8
S1488,Aligned_arch,1,47.83,130.8
S1488,Aligned_arch,2,6.66,130.8
S1488,Aligned_arch,3,7.56,130.8
S1488,Aligned_arch,4,10.28,130.8
S1488,Aligned_arch,5,6.72,130.8
S1488,Striped_arch,1,6.50,130.8
S1488,Striped_arch,2,6.27,130.8
S1488,Striped_arch,3,6.21,130.8
S1488,Striped_arch,4,6.33,130.8
S1488,Striped_arch,5,6.14,130.8
S1488,Border_arch,1,6.18,131.5
S1488,Border_arch,2,6.64,131.5
S1488,Border_arch,3,6.05,131.5
S1488,Border_arch,4,6.16,131.5
S1488,Border_arch,5,5.95,131.5
S1494,2D_arch,1,6.21,156.7
S1494,2D_arch,2,6.13,156.7
S1494,2D_arch,3,6.25,156.7
S1494,2D_arch,4,6.07,156.7
S1494,2D_arch,5,6.31,156.7
S1494,Offset_arch,1,6.23,130.8
S1494,Offset_arch,2,6.15,130.8
S1494,Offset_arch,3,6.19,130.8
S1494,Offset_arch,4,6.23,130.8
S1494,Offset_arch,5,5.85,130.8
S1494,All_top_arch,1,6.27,130.8
S1494,All_top_arch,2,6.32,130.8
S1494,All_top_arch,3,6.19,130.8
S1494,All_top_arch,4,6.26,130.8
S1494,All_top_arch,5,6.24,130.8
S1494,Iso-Edge_arch,1,6.24,130.8
S1494,Iso-Edge_arch,2,6.28,130.8
S1494,Iso-Edge_arch,3,5.86,130.8
S1494,Iso-Edge_arch,4,6.26,130.8
S1494,Iso-Edge_arch,5,6.19,130.8
S1494,Mix-Edge_arch,1,6.24,130.8
S1494,Mix-Edge_arch,2,6.14,130.8
S1494,Mix-Edge_arch,3,6.46,130.8
S1494,Mix-Edge_arch,4,6.04,130.8
S1494,Mix-Edge_arch,5,6.41,130.8
S1494,Aligned_arch,1,67.72,130.8
S1494,Aligned_arch,2,10.55,130.8
S1494,Aligned_arch,3,8.61,130.8
S1494,Aligned_arch,4,9.15,130.8
S1494,Aligned_arch,5,6.20,130.8
S1494,Striped_arch,1,6.04,130.8
S1494,Striped_arch,2,6.30,130.8
S1494,Striped_arch,3,6.22,130.8
S1494,Striped_arch,4,6.27,130.8
S1494,Striped_arch,5,6.29,130.8
S1494,Border_arch,1,6.18,131.5
S1494,Border_arch,2,6.57,131.5
S1494,Border_arch,3,6.06,131.5
S1494,Border_arch,4,6.19,131.5
S1494,Border_arch,5,6.21,131.5
S15850,2D_arch,1,7.53,162.4
S15850,2D_arch,2,7.43,162.4
S15850,2D_arch,3,7.36,162.4
S15850,2D_arch,4,7.25,162.4
S15850,2D_arch,5,7.33,162.4
S15850,Offset_arch,1,7.69,136.5
S15850,Offset_arch,2,7.55,136.5
S15850,Offset_arch,3,7.45,136.5
S15850,Offset_arch,4,7.46,136.5
S15850,Offset_arch,5,7.04,136.5
S15850,All_top_arch,1,7.70,136.5
S15850,All_top_arch,2,7.34,136.5
S15850,All_top_arch,3,6.95,136.5
S15850,All_top_arch,4,7.62,136.5
S15850,All_top_arch,5,7.50,136.5
S15850,Iso-Edge_arch,1,7.50,136.5
S15850,Iso-Edge_arch,2,7.55,136.5
S15850,Iso-Edge_arch,3,7.56,136.5
S15850,Iso-Edge_arch,4,7.58,136.5
S15850,Iso-Edge_arch,5,7.23,136.5
S15850,Mix-Edge_arch,1,7.50,136.5
S15850,Mix-Edge_arch,2,7.18,136.5
S15850,Mix-Edge_arch,3,7.84,136.5
S15850,Mix-Edge_arch,4,7.27,136.5
S15850,Mix-Edge_arch,5,7.53,136.5
S15850,Aligned_arch,1,84.13,136.5
S15850,Aligned_arch,2,8.05,136.5
S15850,Aligned_arch,3,28.71,134.8
S15850,Aligned_arch,4,9.32,136.5
S15850,Aligned_arch,5,8.52,136.5
S15850,Striped_arch,1,7.87,136.5
S15850,Striped_arch,2,7.57,136.5
S15850,Striped_arch,3,7.52,136.5
S15850,Striped_arch,4,7.64,136.5
S15850,Striped_arch,5,7.62,136.5
S15850,Border_arch,1,7.45,137.2
S15850,Border_arch,2,7.38,137.2
S15850,Border_arch,3,7.73,137.2
S15850,Border_arch,4,7.42,137.2
S15850,Border_arch,5,7.51,137.2
S27,2D_arch,1,6.07,154.7
S27,2D_arch,2,6.08,154.7
S27,2D_arch,3,6.05,154.7
S27,2D_arch,4,6.05,154.7
S27,2D_arch,5,5.92,154.7
S27,Offset_arch,1,6.01,130.8
S27,Offset_arch,2,5.77,130.8
S27,Offset_arch,3,5.65,130.8
S27,Offset_arch,4,6.05,130.8
S27,Offset_arch,5,5.78,130.8
S27,All_top_arch,1,6.20,128.8
S27,All_top_arch,2,6.05,128.8
S27,All_top_arch,3,6.03,128.8
S27,All_top_arch,4,6.11,128.8
S27,All_top_arch,5,6.10,128.8
